folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
1348,2015,2,151506,1,1,1,2,42,1,1,4,2,2,2,2,2,-1,5,1,-1,4,1,2,8,1,5,1,2,-1,3,2,1,2,2,2,1,1,5,515,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,6,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,4000,3,0,0,28,280320001,2,97,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,8000,3,1,1,8000,3,6,1,0,0,1,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,0,48,48479,4847941464,4,3,2,2,2,1,2,2,2,2,2,2,2,14,2,1,1,48,48479,4847941464,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2015,6,2015,2,2,2,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.21017641, , , , , , , , , , , , , , , , , , , , , , , 
1349,2015,3,241509,1,1,1,2,22,1,1,3,5,2,2,2,2,-1,5,1,-1,3,2,1,1,1,1,8,3,-2,2,2,1,2,2,2,1,1,2,210,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,1,2,-2,2,-2,-2,0,0,19,190390001,2,28,280320001,2,28,280320001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,4,4000,3,1,2,-2,-2,-2,-2,0,0,0,2,2,-2,2,-2,1,0,-3,-3,-3,1,1,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,11,2,1,1,48,48215,4821545384,11,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2014,9,2015,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1349,2015,2,151506,1,1,1,2,38,1,1,1,3,2,2,2,2,-1,6,1,-1,3,1,1,1,8,5,5,2,-1,2,2,2,2,2,2,1,1,3,316,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,30,301930001,2,21,210010001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,14,2,1,4,7000,3,1,1,3500,3,3,1,0,0,0,2,1,2,2,-2,12,0,-3,-3,-3,0,1,1,48,48479,4847941464,4,4,2,2,2,1,2,2,2,2,2,2,2,12,2,1,1,48,48479,4847941464,12,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,18.21017641, , , , , , , , , , , , , , , , , , , , , , , 
1350,2015,3,241509,1,1,1,2,19,1,1,2,4,2,2,2,2,-1,6,1,-1,4,2,1,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,1,2,-2,1,3500,3,0,0,27,270040001,2,19,190390001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,25,2,1,3,7000,3,1,1,3500,3,6,1,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,14,2,1,1,48,48201,4820135000,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,9,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1351,2015,3,241509,1,1,1,2,36,1,1,3,4,2,2,2,2,-1,5,1,-1,4,2,1,8,3,1,1,2,-1,2,2,1,2,2,2,1,1,3,301,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,511,6,1,2,2,2,2,2,2,2,8,7,9,3,2,722,1,1705016,3,2,-2,1,4000,3,0,0,9,999999999,99,28,280320001,2,28,280320001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,10,2,1,3,8000,3,2,1,4000,3,6,2,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48201,4820135000,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1351,2015,2,161506,1,1,1,1,40,1,1,1,4,2,2,2,2,-1,5,2,1,5,1,2,8,3,3,3,2,-1,2,2,1,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,6,6037,603736546,39,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,2,-2,-2,0,0,7,70650001,2,19,190390001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,2,-3,3000,3,1,2,-2,-2,-2,-2,0,0,2,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,6,6037,603736546,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,28,2,1,1,6,6037,603736546,39,5,1,722,8,6,700,3,3,811,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,2,1974,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1352,2015,3,241509,1,1,1,2,22,1,1,3,3,2,2,2,2,-1,6,2,2,9,2,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,1,106,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,0,2,-2,2,-2,-2,2,0,19,190390001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,2000,3,2,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,16,2,1,1,48,48215,4821545384,16,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,9,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1352,2015,2,161506,1,1,1,1,44,1,2,0,1,2,2,2,2,-1,5,2,1,3,0,2,1,1,5,5,2,-1,2,2,1,2,2,2,1,1,4,416,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,4000,3,0,0,7,70040081,1,9,90040001,2,28,280320001,2,37,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,2,4000,3,1,1,4000,3,6,1,0,0,3,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1353,2015,3,241509,1,1,1,2,34,1,1,3,2,2,2,2,2,-1,6,1,-1,8,4,1,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,3,316,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,1,2,-2,2,-2,-2,0,0,28,280320001,2,9,90140001,2,28,280320001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,4,1000,3,1,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,14,2,1,1,48,48215,4821545384,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1353,2015,2,161506,1,1,1,1,23,1,1,4,2,2,2,2,2,-1,6,2,2,8,4,2,3,8,5,8,3,-2,2,2,1,2,2,2,1,1,5,512,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,5000,3,0,0,9,90030001,2,28,280320001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,26,2,1,2,5000,3,1,1,5000,3,1,1,0,0,3,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1354,2015,3,241509,1,1,1,2,28,1,1,3,5,2,2,2,2,-1,6,1,-1,1,-1,-1,5,8,3,8,3,-2,2,2,2,2,2,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,1,3500,3,0,0,19,190390001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,7000,3,1,1,3500,3,6,1,0,0,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,3,2,2,2,1,2,2,2,2,2,2,2,14,2,1,1,48,48215,4821545384,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2003,9,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1354,2015,2,161506,1,1,1,1,39,1,1,3,3,2,2,2,2,-1,5,2,1,5,1,2,1,1,5,1,2,-1,2,2,1,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,27,27053,2705343000,10,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,0,9,90060001,2,11,110050134,1,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,2,2000,3,1,2,-2,-2,-2,-2,0,0,2,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,27,27053,2705343000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,27,27053,2705343000,10,5,1,933,8,5,13,3,1,484,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2005,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1355,2015,3,241509,1,1,1,2,26,1,1,3,4,2,2,2,2,-1,6,1,-1,1,-1,-1,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,6,614,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3000,3,0,0,19,190390001,2,7,70090001,2,7,70090001,2,28,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,3,6000,3,2,1,3000,3,6,2,0,0,1,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,5,2,2,2,1,2,2,2,2,2,2,2,10,2,1,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.610854,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1355,2015,2,161506,1,1,1,1,25,1,2,0,1,2,2,2,2,-1,1,2,1,3,1,2,1,1,5,1,2,-1,2,2,1,2,1,2,1,1,4,402,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,4000,3,0,0,7,70650001,2,28,280320001,2,28,280320001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,2,4000,3,1,1,4000,3,1,1,0,0,3,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1356,2015,2,161506,1,1,1,1,31,1,1,1,4,2,2,2,2,-1,1,2,1,4,1,2,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,5,502,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3000,3,0,0,7,70020205,1,9,90140001,2,28,280320001,2,22,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,3000,3,1,1,3000,3,1,1,0,0,3,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48225,4822517744,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48225,4822517744,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,1,-5,5,2015,1,1,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1357,2015,2,161506,1,1,1,1,18,1,1,1,3,2,2,2,2,-1,6,2,2,5,2,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,5,516,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,4000,3,0,0,9,90140001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,9,2,1,2,4000,3,1,1,4000,3,1,1,0,0,3,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48479,4847941464,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,1,48,48479,4847941464,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
1357,2015,3,241509,1,1,1,1,21,1,1,3,4,2,2,2,2,-1,6,2,2,7,5,2,1,8,5,8,3,-2,2,2,1,2,2,2,1,1,7,704,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3500,3,0,0,9,90030001,2,28,280320001,2,28,280320001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,11,2,1,3,7000,3,1,1,3500,3,2,1,0,0,2,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,14,2,1,1,48,48215,4821545384,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.903127385,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1358,2015,3,241509,1,1,1,1,18,1,1,2,4,2,2,2,2,-1,6,2,2,5,3,2,1,8,5,8,3,-2,1,2,1,2,1,2,1,1,6,617,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,1,4000,3,0,0,9,90030001,2,19,190390001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,3,8000,3,1,1,4000,3,2,1,0,0,1,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48479,4847941464,6,3,2,2,2,1,1,2,2,2,2,2,2,15,2,1,1,48,48479,4847941464,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,7.903127385,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
1358,2015,4,91512,1,1,1,1,23,1,1,2,4,2,2,2,2,-1,6,2,2,2,2,2,1,8,5,8,3,-2,1,2,1,2,2,2,1,1,6,601,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,7,70120001,2,8,80370001,2,8,80170001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80520001,2,1,2,-3,4000,3,2,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,1,1,48,48215,4821545384,5,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,8,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,12.67402323, , , , , , , , , , , , , , , , , , , , , , , 
1358,2015,2,161506,1,1,1,1,21,1,1,3,3,2,2,2,2,-1,1,2,1,2,1,2,1,1,5,8,3,-2,2,2,1,2,1,2,1,1,8,821,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3000,3,0,0,7,70400001,2,21,210010001,2,21,210010001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,6,2,1,2,3000,3,1,1,3000,3,1,1,0,0,3,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.68683502, , , , , , , , , , , , , , , , , , , , , , , 
