folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
24,2015,4,61510,1,1,1,1,20,1,1,2,4,2,1,2,2,-1,6,2,2,8,2,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,1,14,1401,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,8,5,600,1,3,485,1,1312047,0,2,-2,97,999997,97,0,0,14,999999997,97,9,999999997,97,28,280270001,2,40,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,1,1,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,30,2,1,3,1200,1,1,1,999997,97,97,1,4,0,1,2,97,97,2,-2,11,0,-3,-3,-3,0,5,0,48,48479,4847941464,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,9,2,2,1,48,48479,4847941464,9,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
25,2015,4,61510,1,1,1,1,18,1,1,6,2,2,1,2,2,-1,6,2,2,6,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,12,1208,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,40,1,2,111,1,1312047,0,2,-2,1,999997,97,0,0,7,999999997,97,7,71010001,2,28,280320001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,3,999997,97,1,1,999997,97,97,1,3,0,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,0,-3,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7,2,2,1,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,1,-3,2010,1,2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
26,2015,4,61510,1,1,1,1,18,1,1,2,3,2,1,2,2,-1,6,1,-1,6,2,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,1,10,1010,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,99,99,400,1,3,236,1,1312047,0,2,-2,1,13000,1,0,0,14,999999997,97,24,240200001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280000000,8,2,1,3,1000,3,1,1,1000,3,2,2,3,0,0,2,1,97,2,-2,12,0,-3,-3,-3,0,0,-3,48,48215,4821545384,6,3,1,2,1,1,1,1,1,1,2,1,2,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
28,2015,4,61510,1,1,1,1,36,1,1,2,3,2,2,2,2,-1,5,1,-1,4,2,1,1,1,5,1,2,-1,2,2,1,2,2,2,1,1,11,1101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,751,6,1,1,2,2,2,2,2,2,8,6,300,1,2,311,1,1305024,3,2,-2,1,15000,1,0,0,7,70270001,2,30,300280037,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,15000,1,1,2,-2,-2,-2,-2,0,0,1,2,2,-2,2,-2,8,0,-3,-3,-3,0,8,2,97,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,1,1,97,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
29,2015,4,61510,1,1,1,2,40,1,1,3,4,2,2,2,2,-1,6,1,-1,5,1,1,1,8,5,1,2,-1,2,2,1,2,2,2,1,1,11,1101,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,5,2,-2,2,-2,-2,0,0,21,211140001,2,9,999999999,99,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,3,2,1,2,17000,1,1,1,2000,3,2,3,0,0,0,1,1,2,2,-2,17,0,-3,-3,-3,0,7,5,97,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7,2,1,2,97,99997,9999999997,7,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,5.846856342, , , , , , , , , , , , , , , , , , , , , , , 
30,2015,4,61510,1,1,1,1,43,1,1,1,2,2,2,2,2,-1,5,1,-1,5,1,1,5,1,5,1,2,-1,2,2,1,2,2,2,1,1,5,506,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,7,70270001,2,19,190390001,2,28,280320001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,4,1,2,4000,3,1,1,3000,3,2,3,0,0,0,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,1,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2004,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
31,2015,4,61510,1,1,1,1,23,1,1,4,5,1,1,2,2,-1,6,2,2,7,5,1,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,10,1006,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,9,999999999,99,19,190390001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,2,1,4,20000,1,2,1,3000,3,2,3,4,0,1,1,1,2,2,-2,2,0,-3,-3,-3,0,2,1,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,1,2,48,48201,4820135000,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
32,2015,4,61510,1,1,1,1,30,1,1,2,3,2,2,2,2,-1,6,1,-1,7,2,2,1,8,1,1,2,-1,2,2,1,2,2,2,1,1,10,1001,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,50000,1,0,0,7,70270001,2,30,300280037,2,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,7,2,1,4,50000,1,2,1,50000,1,6,1,0,0,1,1,1,2,2,-2,2,0,-3,-3,-3,0,2,0,48,48061,4806110768,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,1,48,48061,4806110768,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2011,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
33,2015,4,61510,1,1,1,1,18,1,1,1,2,1,1,2,2,-1,6,2,2,4,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,12,1209,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1215013,3,2,-2,2,-2,-2,0,0,30,300280037,2,12,120610001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,14000,1,2,1,13000,1,2,3,0,0,1,1,97,97,2,-2,4,0,-3,-3,-3,0,4,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15,2,1,1,48,48215,4821545384,14,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
34,2015,4,61510,1,1,1,1,32,1,1,3,4,2,2,2,1,3,1,1,-1,3,1,1,1,1,5,1,2,-1,4,2,1,2,2,2,1,1,5,507,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,2,3,7,70270001,2,30,300280037,2,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,3,2,1,2,3000,3,1,1,3000,3,2,3,0,0,1,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,4,4,2,2,2,1,1,2,2,2,2,2,2,10,2,1,2,48,48201,4820135000,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,5,4,2000,9,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
35,2015,4,61510,1,1,1,1,36,1,1,2,3,2,2,2,1,2,5,1,-1,2,2,1,1,1,5,8,3,-2,2,2,2,2,2,2,1,1,21,2101,2,-2,-2,-2,-2,-2,-2,-2,20,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,20000,1,0,0,7,70270001,2,30,300280037,2,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,3,2,1,4,21500,1,1,1,20000,1,6,2,2,0,0,1,2,-2,2,-2,35,4,3,-4,5,0,35,0,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,1,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,1999,9,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
36,2015,4,61510,1,1,1,1,31,1,1,2,3,2,2,2,2,-1,1,1,-1,4,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,17,1712,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,4,2,-2,1,5000,3,2,3,9,999999999,99,7,70270001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,3,5000,3,1,1,5000,3,6,2,2,3,1,1,97,97,2,-2,14,3,3,-4,5,0,3,1,48,48215,4821545384,6,4,2,2,2,1,1,2,2,2,2,2,2,7,2,1,2,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,5,3,2001,9,2015,2,99,99,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
37,2015,4,61510,1,1,1,1,30,1,1,1,2,2,2,2,2,-1,6,1,-1,2,1,1,1,8,1,1,2,-1,2,2,2,2,2,2,1,1,9,919,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,962,1,2,2,1,1,2,2,2,2,9,5,22000,1,5,621,1,1215013,0,2,-2,1,15000,1,0,0,9,999999999,99,19,190390001,2,28,280250001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,4,2,1,4,15000,1,1,1,15000,1,6,1,0,3,1,1,97,97,2,-2,4,0,-3,-3,-3,0,1,0,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,1,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
38,2015,4,61510,1,1,1,1,22,1,1,3,4,2,2,2,2,-1,6,2,2,7,3,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,11,1103,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,15000,1,0,0,12,120610001,2,97,999999997,97,28,280250001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,5,2,1,3,16500,1,1,1,15000,1,1,2,0,0,1,1,1,2,2,-2,14,0,-3,-3,-3,0,14,0,48,48201,4820135000,4,4,2,2,2,1,1,2,2,2,2,2,2,4,2,1,1,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,2015,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,8.645607234, , , , , , , , , , , , , , , , , , , , , , , 
40,2015,1,71501,1,1,1,1,36,1,1,3,2,1,1,2,1,3,5,1,-1,1,-1,-1,1,3,5,3,1,3,3,2,2,2,1,2,1,1,12,1209,1,-2,-2,-2,-2,-2,-2,-2,17,4,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,0,30,300280037,2,24,240050001,2,19,999999997,97,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,2,2,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260430001,2,3,1,2,7000,3,1,1,3000,3,7,2,1,4,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,26,26081,2608134000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,12,4,2,2,26,26081,9999999998,17,5,99,999,99,5,8.5,3,1,561,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,1996,9,2012,0,0,-3,3,3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,32.87666408, , , , , , , , , , , , , , , , , , , , , , , 
41,2015,1,71501,1,1,1,1,22,1,1,3,3,2,1,2,2,-1,1,1,-1,5,2,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,20,2004,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,5,200,1,2,111,1,1305024,3,2,-2,1,30000,1,0,0,28,280250001,2,97,999999997,97,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,2,30000,1,1,1,30000,1,7,2,2,4,1,2,1,2,2,-2,8,0,-3,-3,-3,0,8,0,48,48485,4848579000,3,4,2,2,2,1,1,2,1,2,2,2,2,6,4,1,2,48,48255,4825525392,6,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2014,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,32.87666408, , , , , , , , , , , , , , , , , , , , , , , 
42,2015,1,71501,1,1,1,1,24,1,1,6,2,1,1,2,2,-1,1,1,-1,4,2,1,1,1,1,8,3,-2,3,2,2,2,2,2,1,1,14,1419,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,40,1,2,111,1,1305024,3,2,-2,1,15000,1,0,0,30,300280037,2,97,999999997,97,97,999999997,97,12,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280070001,8,2,1,2,15000,1,1,2,-2,-2,-2,-2,0,0,2,2,2,-2,2,-2,14,0,-3,-3,-3,0,5,4,48,48387,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,2,1,2,48,48387,9999999997,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,-3,2008,2,2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,32.87666408, , , , , , , , , , , , , , , , , , , , , , , 
43,2015,1,71501,1,1,1,1,21,1,1,6,2,1,1,2,2,-1,5,1,-1,16,9,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,13,1314,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,7,7,35,1,2,111,1,1305024,3,2,-2,1,11000,1,0,0,28,280320001,2,97,999999997,97,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,2,4500,3,1,1,3000,3,4,2,0,0,3,2,2,-2,2,-2,15,0,-3,-3,-3,0,6,0,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,12,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,32.87666408, , , , , , , , , , , , , , , , , , , , , , , 
44,2015,2,71504,1,1,1,1,20,1,1,2,3,2,2,2,1,3,6,2,2,2,1,1,1,8,3,8,3,-2,3,2,2,2,2,2,1,1,15,1508,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,1,1,2,2,2,2,12,6,4000,1,5,464,3,-3,-3,2,-2,1,999997,97,0,4,22,220140001,2,15,150090001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,3,17000,1,1,1,999997,97,1,2,0,4,1,1,1,1,2,-2,20,0,-3,-3,-3,0,8,0,97,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,2,97,99997,9999999997,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,30.22177875, , , , , , , , , , , , , , , , , , , , , , , 
44,2015,1,71501,1,1,1,1,25,1,2,0,1,1,1,2,2,-1,5,1,-1,3,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,13,1331,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,6,6,200,1,3,111,1,1705015,3,2,-2,1,10000,1,2,0,28,280320001,2,97,999999997,97,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,2,10000,1,1,1,10000,1,7,2,0,0,1,2,1,1,2,-2,2,0,-3,-3,-3,0,2,2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,2,1,1,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,11,2014,0,0,-3,1,-3,98,98,98,98,98,98,98,98,98,98,98,98,1,32.87666408, , , , , , , , , , , , , , , , , , , , , , , 
45,2015,2,71504,1,1,1,2,33,1,2,0,1,2,2,2,2,-1,6,1,-1,4,1,1,1,8,1,1,2,-1,2,2,2,2,2,2,1,1,20,2001,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,25000,1,0,0,97,999999997,97,97,999999997,97,97,999999997,97,3,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999997,1,4,1,3,25000,1,1,1,25000,1,6,1,0,0,1,2,1,2,2,-2,7,0,-3,-3,-3,0,0,-3,97,99997,9999999997,6,4,2,1,2,1,1,2,2,2,2,2,2,15,2,1,2,97,99997,9999999997,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,21.64570558, , , , , , , , , , , , , , , , , , , , , , , 
