folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12_1,p13_12_2,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_0_5,p24_0_6,p24_0_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p24_2_7,p24_2_8,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p38_5_1_8,p38_5_1_9,p38_5_1_10,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
595,2017,2,51705,1,1,1,1,23,1,6,1,1,2,2,2,2,-3,6,2,2,5,3,2,1,0,5,0,-6,-6,2,2,1,2,2,2,2,1,107,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1705016,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270170001,2,19,190390001,2,19,190390001,2,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,3,2,1,4,2,-29,-29,-29,-29,500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2,4,48,48215,4821545384,1,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,26.52801417
596,2017,2,51705,1,1,1,1,21,1,3,2,-2,2,2,2,2,-3,6,1,-4,1,-5,-5,1,0,1,0,-6,-6,2,2,1,2,2,2,2,6,604,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,721,6,2,2,2,2,2,2,2,2,9,6,300,1,2,811,2,1,96,1,1217001,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70890001,2,19,190390001,2,20,200430001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,5,2,1,6,2,-29,-29,-29,-29,99999,99,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,5,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,13,2,2,1,2,4,48,48215,4821545384,13,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,26.52801417
597,2017,2,51705,1,1,1,1,29,1,3,2,-2,2,2,2,1,2,1,1,-4,5,3,1,5,1,5,1,2,-7,2,2,1,2,1,2,2,5,501,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,712,1,2,2,2,2,2,2,2,2,10,6,320,1,2,236,2,1,4,1,1705099,3,2,-19,1,7000,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,7,70270001,2,30,300390001,2,28,280220001,2,23,2,2,2,-22,-22,-22,-22,-22,-22,2,2,1,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280220001,1,2,1,3,1,7000,3,5,1,7000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-32,0,-33,-33,-33,-33,-33,-33,48,48061,4806110768,3,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,4,1,1,2,4,48,48061,4806110768,1,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,2,2010,4,2017,0,0,-51,2,1,2,1,26.52801417
598,2017,2,51705,1,1,1,1,27,1,3,2,-2,2,2,2,2,-3,6,2,2,6,3,2,1,0,1,1,2,-7,2,2,1,2,2,2,2,6,601,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,1,6500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,28,280320001,2,28,280320001,2,29,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,2,2,1,3,1,6500,3,1,1,6500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,4,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,20,2,1,2,2,4,48,48215,4821545384,26,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,26.52801417
599,2017,2,51705,1,1,1,1,23,1,2,4,-2,2,2,2,2,-3,6,1,-4,1,-5,-5,1,0,5,0,-6,-6,2,2,1,2,1,2,2,6,601,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,5,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,96,1,1217001,3,2,-19,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300030001,2,7,70090001,2,28,280320001,2,25,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,2,2,1,4,1,7000,3,1,1,7000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,3,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2,2,10,2,2,1,2,4,48,48215,4821545384,10,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,26.52801417
600,2017,2,51705,1,1,1,1,34,1,2,3,-2,2,2,2,2,-3,6,1,-4,1,-5,-5,1,0,5,0,-6,-6,2,2,1,2,2,2,2,1,101,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,8,6,120,1,2,111,2,1,96,1,1217001,3,2,-19,2,-20,-20,1,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70270001,2,21,211140001,2,11,110170001,2,29,2,2,2,-22,-22,-22,-22,-22,-22,1,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280270001,4,2,1,3,1,3000,3,2,3,3500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48479,4847941464,3,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,16,2,2,1,2,4,48,48479,4847941464,16,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,2,2012,4,2017,0,0,-51,2,1,2,1,26.52801417
601,2017,2,51705,1,1,1,1,35,1,6,1,1,2,2,2,1,3,6,2,2,8,2,2,1,0,1,1,2,-7,2,2,1,2,2,2,2,16,1621,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1705016,3,2,-19,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,30,300390001,2,30,301930001,2,25,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,3,2,1,3,1,6000,3,1,1,6000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,4,1,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,12,2,2,1,2,4,48,48215,4821545384,12,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,26.52801417
604,2017,2,51705,1,1,1,1,23,1,3,2,-2,2,2,2,2,-3,6,2,2,7,3,2,1,0,1,0,-6,-6,2,2,1,2,2,2,2,5,512,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,2,1,1705099,3,2,-19,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,28,280320001,2,28,280320001,2,20,2,1,-21,28,28032,280320001,2,421,461,1,1,1,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,1,1,1,1,1,1,1,1,2,5,280320001,15,2,1,4,1,2000,3,2,2,7000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,5,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,4,48,48215,4821545384,2,3,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,2,0,-45,-45,-45,-45,2,2,2015,4,2017,0,0,-51,2,1,2,1,26.52801417
605,2017,2,51705,1,1,1,1,19,1,6,1,1,2,2,2,2,-3,6,2,2,3,3,2,1,0,1,0,-6,-6,2,2,1,2,2,2,2,17,1707,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,8,6,150,1,2,111,2,1,96,1,1217001,3,2,-19,1,4000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70970001,2,9,999999999,99,28,280320001,2,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,26.52801417
606,2017,2,51705,1,1,1,1,32,1,6,1,1,2,2,2,1,3,1,1,-4,4,1,1,1,3,1,3,1,2,2,2,2,2,1,2,5,-10,-10,-10,-10,-10,-10,-10,37,37119,3711912000,7,4,1,-14,1,-16,922,6,2,2,2,2,2,2,2,2,8,6,99999,99,99,236,2,1,96,1,1705099,3,2,-19,2,-20,-20,1,1,2,2,2,2,1,2,1,2,2,2,2,2,30,301740001,2,9,999999999,99,19,190390001,2,14,2,2,2,-22,-22,-22,-22,-22,-22,2,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,1,2,1,1,1,2,1,2,2,4,280320001,5,2,1,3,1,4000,3,2,3,5500,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,1,1,2,-32,1,0,-34,-34,-34,0,0,48,48215,4821545384,3,2,4,1,1,2,2,1,1,2,1,2,2,2,2,2,1,10,2,1,1,2,4,37,37119,3711912000,7,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,300,6,4,1,0,-45,-45,-45,-45,4,4,2002,4,2010,0,0,-51,4,1,2,1,26.52801417
607,2017,2,51705,1,1,1,1,20,1,3,2,-2,2,2,2,1,3,6,2,2,8,4,2,3,0,5,0,-6,-6,2,2,2,2,1,2,5,-10,-10,-10,-10,-10,-10,-10,34,34017,3401736000,3,4,1,-14,1,-16,712,6,2,2,2,2,2,2,2,2,8,6,700,3,3,236,2,4,96,1,9999997,3,2,-19,1,6000,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,28,280320001,2,7,70270001,2,28,280320001,2,10,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,7,2,1,3,2,-29,-29,-29,-29,6000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-32,0,-33,-33,-33,-33,-33,-33,34,34017,3401736000,3,2,4,1,1,2,2,1,1,2,1,2,2,2,2,2,2,20,2,2,1,2,4,34,34017,3401736000,3,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,5,2014,0,0,-51,1,-52,-52,1,26.52801417
608,2017,2,51705,1,1,1,1,35,1,3,3,-2,2,2,2,1,3,1,1,-4,5,2,1,1,3,5,3,1,2,2,2,2,2,1,2,5,-10,-10,-10,-10,-10,-10,-10,48,48201,4820135000,10,4,1,-14,1,-16,713,6,2,2,2,2,2,2,2,2,10,6,100,3,2,236,2,1,2,1,9999997,3,2,-19,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270040001,2,28,280320001,2,28,280320001,2,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,10,2,1,3,1,1500,3,2,2,6500,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-32,2,0,-34,-34,-34,1,2,48,48201,4820135000,3,2,3,98,98,98,98,98,98,2,1,2,2,2,2,2,1,2,4,1,1,1,4,48,48201,4820135000,10,5,-38,-38,-38,-38,-38,-38,-38,-38,1,2,2,1,2,2,98,1,-42,2,-43,6,200,4,96,1,0,-45,-45,-45,-45,1,-48,-48,99,2007,0,0,-51,1,-52,-52,1,26.52801417
630,2017,2,41705,1,1,1,1,25,1,3,3,-2,2,2,2,2,-3,6,2,2,5,3,2,1,0,1,0,-6,-6,2,2,1,2,2,2,2,1,105,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1217001,3,2,-19,1,7500,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,30,301930001,2,7,70270001,2,30,300390001,2,26,2,2,2,-22,-22,-22,-22,-22,-22,1,1,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,2,2,1,3,1,7500,3,1,1,7500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,1,0,-34,-34,-34,0,1,48,48215,4821545384,3,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,19,2,2,1,2,4,48,48215,4821545384,19,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,1,-50,4,2017,1,1,1,1,-52,-52,1,17.04456949
633,2017,2,41705,1,1,1,1,28,1,3,2,-2,2,2,2,2,-3,6,2,2,6,2,2,1,0,5,0,-6,-6,2,2,1,2,2,2,2,16,1617,98,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,2,1,1705099,3,2,-19,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,28,280270001,2,28,280270001,2,25,2,2,2,-22,-22,-22,-22,-22,-22,1,1,1,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280270001,15,2,1,3,1,1000,3,2,2,8000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,48,48479,4847941464,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,4,48,48479,4847941464,3,3,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,17.04456949
637,2017,2,81705,1,1,1,1,41,1,3,2,-2,2,2,2,1,2,6,2,2,4,1,2,1,0,3,3,2,-7,2,2,1,2,2,2,2,5,512,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,922,6,2,2,2,2,2,2,2,2,8,6,150,1,2,236,2,1,2,1,1705099,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270170001,2,30,301930001,2,26,260170001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,2,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,1,1,1,1,2,1,1,1,2,5,260700001,2,2,1,4,2,-29,-29,-29,-29,4000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,4019,401977000,6,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,5,1,1,2,4,4,4019,401977000,1,5,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,3,3,1995,5,2016,0,0,-51,3,1,2,1,36.24213723
638,2017,2,81705,1,1,1,1,44,1,6,1,1,2,2,2,1,3,5,1,-4,98,98,2,1,1,1,3,1,11,2,2,1,2,2,2,2,8,801,1,-12,-12,-12,-12,-12,-12,-12,2,4,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,2,1,1705016,3,2,-19,1,2500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,70270001,2,21,211140001,2,8,80370001,2,30,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,80370001,7,2,1,4,1,3500,3,2,2,3500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,48,48201,4820135000,6,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,5,4,1,1,2,4,48,48201,4820135000,999,99,2,-39,-39,-39,-39,-39,-39,-39,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,2,1992,12,2016,0,0,-51,2,1,2,1,36.24213723
641,2017,2,81705,1,1,1,1,23,1,3,3,-2,2,2,2,2,-3,6,2,2,8,3,2,1,0,1,1,2,-7,2,2,1,2,1,2,2,15,1503,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,4,96,1,1217001,3,2,-19,1,5000,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,30,301930001,2,21,211140001,2,15,150400001,2,19,2,2,2,-22,-22,-22,-22,-22,-22,2,1,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280270001,2,2,1,3,1,5000,3,5,1,8000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48479,4847941464,3,1,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,12,2,2,1,2,4,48,48479,4847941464,12,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,3,2,2009,4,2017,1,1,0,2,1,2,1,36.24213723
642,2017,2,81705,1,1,1,1,23,1,3,2,-2,2,2,2,2,-3,6,2,2,5,3,2,1,0,1,0,-6,-6,2,2,1,2,2,2,2,2,205,97,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,2,1,1,1705099,3,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301180001,2,14,140390001,2,25,250120001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260700001,6,2,1,6,2,-29,-29,-29,-29,1000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,4,4013,401355000,6,1,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,4,1,1,2,4,4,4013,401355000,1,4,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,36.24213723
643,2017,2,81705,1,1,1,2,25,1,3,3,-2,2,2,2,2,-3,6,2,2,6,2,2,1,0,5,0,-6,-6,2,2,1,2,2,2,2,5,501,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,2,2,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1217001,3,2,-19,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,19,190390001,2,30,300390001,2,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,2,2,1,4,1,7000,3,1,1,7000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-32,0,-33,-33,-33,-33,-33,-33,48,48215,4821545384,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,25,2,2,2,2,4,48,48215,4821545384,25,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,4,2017,0,0,-51,1,-52,-52,1,21.07732747
