Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
730,2014,1,141403,1,1,1,1,27,1,3,3,2,2,-1,1,2,6,6,3,2,2,2,1,1,5,1,2,1,2,2,1,-9,1,-9,2,201,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,2,2,0,-3,2,98,2,-2,-2,-2,3,7,70690001,2,7,70890001,2,0,96,7,7089,70890001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,53,1,1,3,4,1,2,1,1,1,7,2,200,3,1,4,7,7089,70890001,2,1,1,2,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
731,2014,4,31411,1,1,1,1,23,1,1,3,2,2,-1,6,2,2,3,0,2,2,2,1,8,5,1,2,1,2,2,1,-9,1,-9,14,1404,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,1,2500,3,1,4,7,70650001,2,27,270040001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,1,34,1,1,0,5,2,-5,1,2,1,6,2,2500,3,1,4,7,7089,70890001,2,2,2,2,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
731,2014,3,81408,1,1,1,1,19,1,1,4,2,2,-1,6,2,2,5,0,2,2,2,5,8,5,8,2,1,2,2,1,-9,1,-9,3,315,99,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,24,240280001,2,0,96,24,24028,240280001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,48,1,2,0,5,2,-5,1,2,1,8,2,250,3,2,4,24,24028,240280001,2,3,3,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
732,2014,3,81408,1,1,1,1,37,1,6,2,2,2,-1,1,1,-1,4,1,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,3,312,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,7,3,2,236,6,1,1,1217001,2,-2,1,2,3,0,-3,3,1,2,-2,-2,-2,3,7,70650001,2,97,999999997,97,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,37,1,2,0,5,1,2,1,2,1,3,2,200,3,2,4,7,7065,70650001,2,2,2,1,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
733,2014,4,31411,1,1,1,1,26,1,1,3,2,2,-1,6,2,2,5,2,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,5,522,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,9,6,10,3,2,337,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,1,2,0,5,1,2,1,1,1,4,2,200,3,2,4,7,7101,71010001,2,2,2,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
733,2014,3,81408,1,1,1,1,26,1,2,4,2,2,-1,6,2,2,7,2,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,2,207,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,6,1,2,0,5,1,2,1,1,1,5,2,150,3,2,4,27,27004,270040001,2,3,3,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
733,2014,1,141403,1,1,1,1,25,1,4,2,2,2,-1,1,2,1,5,2,1,1,2,1,1,5,1,2,1,2,2,1,-9,1,-9,14,1402,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,10,14,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,36,1,1,0,5,1,2,1,1,1,10,2,300,3,2,4,7,7089,70890001,2,1,1,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
734,2014,4,31411,1,1,1,1,19,1,2,4,2,2,-1,6,2,2,7,2,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,2,202,99,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,3,7,70890001,2,7,70270001,2,0,96,7,7027,70270001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,12,1,1,0,5,1,2,1,1,1,5,2,200,3,2,4,7,7027,70270001,2,3,3,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
734,2014,3,81408,1,1,1,1,21,1,2,4,2,2,-1,6,2,2,5,2,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,3,312,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,6,1,2,0,5,2,-5,1,2,1,5,2,80,3,2,4,7,7101,71010001,2,2,2,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
735,2014,4,31411,1,1,1,2,18,1,1,4,2,2,-1,6,2,2,5,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,5,503,1,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,1,1,1,4,4,1,2,1,2,1,1,2,100,3,2,4,7,7089,70890001,2,2,2,2,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.78009179,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
735,2014,3,81408,1,1,1,1,23,1,2,3,2,2,-1,6,2,2,5,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,3,312,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,34,2,-5,0,5,1,2,1,2,1,5,2,60,3,2,4,7,7101,71010001,2,3,3,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
735,2014,1,141403,1,1,1,1,18,1,2,4,2,2,-1,6,2,2,8,3,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,2,5,0,-3,5,1,1,1000,3,1,4,7,70370218,1,7,70400001,2,0,96,7,7038,70400001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,1,9,1,1,6,4,1,2,1,1,1,5,2,1000,3,1,4,7,7038,70400001,2,1,1,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
736,2014,3,81408,1,1,1,1,32,1,3,3,2,2,-1,1,1,-1,5,3,1,1,1,1,1,1,1,2,1,2,1,1,-9,1,-9,8,819,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,6,5,6,3,2,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,97,999999997,97,0,96,7,7009,70090001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,1,3,37,1,2,0,5,1,2,1,2,1,1,2,60,3,2,4,7,7009,70090001,2,2,2,1,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
736,2014,1,141403,1,1,1,1,35,1,3,3,2,2,-1,1,2,1,3,2,1,1,2,1,1,5,1,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70770229,1,7,70400001,2,0,96,7,7038,70400001,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,53,2,-5,0,5,1,2,1,1,1,5,2,200,3,2,4,7,7038,70400001,2,1,1,1,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
737,2014,4,31411,1,1,1,1,38,1,1,4,2,2,-1,6,2,2,5,3,2,2,1,1,8,1,1,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,4,3,250,3,5,236,2,1,1,9999997,2,-2,1,1,-2,-2,-2,-2,3,1,1000,3,1,3,7,70090001,2,28,280380001,2,13,14,28,28038,280380001,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,2,6,1,2,0,5,1,2,1,1,1,1,4,1000,3,1,4,28,28038,280380001,2,3,3,1,12,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
737,2014,1,141403,1,1,1,1,24,1,3,4,2,2,-1,1,2,1,3,1,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,1,2000,3,2,4,7,70400001,2,97,999999997,97,0,96,7,7038,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,1,53,1,1,5,4,1,2,1,1,1,4,2,2000,3,1,4,7,7038,70400001,2,1,1,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
738,2014,4,31411,1,1,1,1,40,1,1,3,2,2,-1,5,1,-1,5,2,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,14,1404,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,12,6,12,3,2,485,2,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,30,300030001,2,30,300390001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,10,1,2,0,5,1,2,1,2,1,9,2,700,3,1,4,30,30039,300390001,2,2,2,2,10,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
738,2014,3,81408,1,1,1,1,43,1,6,2,2,2,-1,5,1,-1,4,1,1,1,1,1,1,5,1,2,1,2,1,1,-9,1,-9,2,203,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,5,7,3,2,236,6,1,1,1705016,2,-2,1,2,1,1,1,1,1,2,-2,-2,-2,3,7,70650001,2,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260020001,1,3,36,1,2,0,5,2,-5,1,2,1,3,2,300,3,2,4,27,27004,270040001,2,2,2,2,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
739,2014,4,31411,1,1,1,1,25,1,3,5,2,1,3,1,1,-1,3,1,1,1,1,5,1,5,1,2,2,1,2,1,-9,1,-9,11,1114,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,411,6,2,2,2,2,2,2,2,2,5,6,10,3,2,431,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,51,1,2,4,4,1,2,1,1,1,1,1,200,3,2,4,7,7089,70890001,2,5,5,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
739,2014,3,81408,1,1,1,1,37,2,0,1,2,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,1,2,1,1,-9,1,-9,11,1120,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,1,1,1217001,2,-2,1,2,1,1,1,1,1,2,-2,-2,-2,3,7,70650001,2,97,999999997,97,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,6,1,1,0,5,2,-5,1,2,1,8,2,150,3,1,4,7,7065,70650001,2,2,2,1,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
739,2014,1,141403,1,1,1,1,22,1,3,4,2,2,-1,6,2,2,3,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,511,2,2,2,2,2,2,2,2,2,24,3,250,3,5,722,2,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270090001,1,27,270040001,2,10,14,27,27004,270040001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,1,0,5,1,2,1,1,1,9,2,300,3,1,4,27,27004,270040001,2,1,1,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
740,2014,4,31411,1,1,1,1,20,1,1,4,2,2,-1,6,2,2,5,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,11,1123,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,2,0,5,1,2,1,1,1,8,2,100,3,2,4,30,30003,300030001,2,4,4,2,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.298391256,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
740,2014,3,81408,1,1,1,1,35,1,3,2,2,2,-1,1,1,-1,5,3,1,1,1,1,1,5,1,2,1,2,2,1,-9,1,-9,11,1112,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,300,3,5,236,6,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,3,48,1,2,0,5,1,2,1,1,1,2,2,100,3,2,4,7,7101,71010001,2,3,3,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
740,2014,1,141403,1,1,1,1,18,1,2,4,2,2,-1,6,2,2,5,3,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1201,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,1,6500,3,3,4,30,301610767,1,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,1,51,1,1,3,4,1,2,1,1,1,7,2,6500,3,1,4,30,30003,300030001,2,1,1,1,24,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.242116,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
741,2014,3,81408,1,1,1,2,19,1,3,4,2,2,-1,6,2,2,4,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,5,503,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,3,7,70890001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,1,0,5,1,2,1,1,1,6,2,200,3,1,3,30,30003,300030001,2,4,4,2,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.897124518,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
