FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
706,2014,4,201411,1,1,1,1,26,1,1,3,3,2,2,-1,6,2,3,4,1,2,2,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,5,517,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,12,6,0,0,0,111,1,1705016,3,2,-2,1,3000,3,0,96,27,270040001,2,28,280320001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,4,2,3,6000,3,1,1,3000,3,7,2,0,96,0,1,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,3,20,2,1,1,48,48215,4821545384,20,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2007,9,2014,0,0,-4,3,2,20.11728383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
707,2014,2,101404,1,1,1,1,26,1,1,1,3,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,6,602,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,12,7,30,3,3,111,1,9999997,3,2,-2,1,3000,3,0,96,28,280320001,2,27,270040001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,4,2,3,6000,3,1,1,3000,3,7,1,0,96,3,1,2,-2,2,-2,4,0,-3,4,0,48,48215,4821545384,4,3,12,2,1,2,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
707,2014,4,201411,1,1,1,2,28,1,1,4,2,2,2,-1,6,2,2,5,1,2,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,2,213,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,2,-2,-2,0,96,7,71010001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,2,2000,3,1,1,1000,3,3,3,0,96,0,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,3,10,2,1,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,10,2014,0,0,-4,2,2,14.3841755,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
708,2014,2,101404,1,1,1,1,25,1,1,1,4,2,2,-1,6,2,2,3,1,1,1,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,10,1011,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,96,7,70890001,2,28,280320001,2,15,151000017,1,20,2,2,2,-2,-2,-2,-2,-2,-2,2,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,10,2,4,3000,3,1,1,500,3,3,1,0,96,3,1,1,2,2,-2,5,0,-3,5,0,48,48215,4821545384,4,3,15,2,2,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
708,2014,4,201411,1,1,1,1,42,1,1,3,4,2,2,-1,1,1,-1,2,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,10,1006,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,9,999999999,99,28,280320001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,6,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,4,2,4,300,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,10,0,-3,8,0,48,48215,4821545384,3,3,15,2,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,10,2014,0,0,-4,1,-3,20.11728383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
709,2014,2,101404,1,1,1,1,33,1,1,1,2,2,2,-1,2,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,8,802,2,-2,-2,-2,-2,-2,-2,-2,1,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,7,70090001,2,28,280320001,2,28,280380001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,3,2,800,3,2,2,-2,-2,-2,-2,0,96,3,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,3,25,2,1,2,48,48215,4821545384,25,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2005,1,2014,0,0,-4,3,2,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
709,2014,4,201411,1,1,1,1,25,1,1,2,3,2,2,-1,6,1,-1,1,-1,-1,-1,-1,5,8,5,3,1,1,2,2,2,1,2,2,1,-9,1,-9,8,803,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,1,3500,3,0,96,7,70090001,2,30,300390001,2,30,300390001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,3,7500,3,1,1,4000,3,7,1,0,96,3,2,1,1,2,-2,15,0,-3,5,0,48,48201,4820135000,4,2,24,2,1,1,48,48201,4820135000,24,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,10,2014,0,0,-4,2,2,20.11728383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
710,2014,2,101404,1,1,1,1,37,1,1,1,3,2,2,-1,6,1,-1,1,-1,-1,-1,-1,3,8,3,3,1,2,1,2,2,1,2,1,1,-9,1,-9,8,815,1,-2,-2,-2,-2,-2,-2,-2,3,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,1000,3,0,96,30,301930001,2,28,280220001,2,28,280220001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,14,2,3,2000,3,1,1,1000,3,7,2,0,96,3,1,2,-2,2,-2,6,0,-3,6,0,48,48215,4821545384,7,3,16,2,1,2,48,48215,4821545384,16,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2010,3,2014,0,0,-4,2,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
710,2014,4,201411,1,1,1,1,28,1,1,3,3,2,2,-1,6,2,2,6,3,3,3,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,107,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,1,2,2,2,2,2,2,2,12,6,7,3,2,811,1,1312047,3,2,-2,2,-2,-2,0,96,9,999999999,99,97,999999997,97,9,999999999,99,12,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,6,2,4,200,3,2,2,-2,-2,-2,-2,0,96,1,2,1,2,2,-2,2,0,-3,2,0,48,48215,4821545384,7,3,13,2,1,2,48,48215,4821545384,13,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,10,2014,0,0,-4,1,-3,20.11728383,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
711,2014,2,101404,1,1,1,1,22,1,1,3,4,2,2,-1,6,2,2,5,2,0,-2,-2,1,8,5,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,9,905,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,1,2,-2,2,-2,-2,0,96,7,70890001,2,30,300390001,2,7,70970001,2,11,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,4,500,3,2,2,-2,-2,-2,-2,0,96,3,2,1,1,2,-2,15,4,0,3,0,48,48215,4821545384,4,3,15,2,1,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2003,3,2014,0,0,-4,2,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
711,2014,4,201411,1,1,1,1,22,1,1,3,3,2,2,-1,6,2,2,3,1,2,2,2,1,8,8,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,10,1001,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,7,70270001,2,21,210010001,2,28,280270001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,18,2,4,150,3,2,2,-2,-2,-2,-2,0,96,1,2,1,2,2,-2,4,0,-3,4,0,48,48479,4847941464,4,4,14,2,1,1,48,48479,4847941464,14,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,11,2014,1,1,1,1,-3,20.11728383,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
712,2014,2,101404,1,1,1,1,30,1,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,5,5,1,1,1,2,2,1,2,2,1,-9,1,-9,5,515,1,-2,-2,-2,-2,-2,-2,-2,2,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,96,30,301740001,2,20,200140001,2,28,280270001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,2,3,1,1,1,2,2,2,2,2,2,1,2,1,280270001,3,2,1,2500,3,1,1,1500,3,3,1,0,96,3,1,1,1,2,-2,3,0,-3,3,0,48,48479,4847941464,4,3,16,2,1,1,48,48479,4847941464,16,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2001,2,2014,0,0,-4,2,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
712,2014,4,201411,1,1,1,1,26,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,5,515,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,12,7,24,3,2,485,1,1217001,3,2,-2,1,35000,3,0,96,30,300440001,2,9,90140001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,4,3,6500,3,1,1,3000,3,7,2,0,96,1,2,1,1,2,-2,10,0,-3,0,0,48,48215,4821545384,4,4,15,4,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2012,8,2014,1,2,1,2,1,20.11728383,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
713,2014,2,101404,1,1,1,1,19,1,1,2,3,2,2,-1,1,1,-1,5,1,3,3,1,1,1,1,8,3,-2,1,2,2,1,2,1,1,-9,1,-9,12,1215,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,621,6,2,2,2,2,2,2,2,2,12,5,30,3,2,114,1,1217001,3,2,-2,1,2500,3,0,96,7,71010001,2,28,280320001,2,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,98,98,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,12,2,2,2500,3,1,1,2500,3,7,1,0,96,2,1,2,-2,2,-2,3,0,-3,3,0,48,48215,4821545384,6,2,11,2,1,1,48,48215,4821545384,11,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
714,2014,2,101404,1,1,1,1,20,1,1,3,3,2,2,-1,6,2,2,7,2,3,3,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,108,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3000,3,0,96,27,270040001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,4,2,3,3000,3,1,1,3000,3,7,1,0,96,2,1,2,-2,2,-2,5,0,-3,5,0,48,48215,4821545384,4,2,18,2,1,1,48,48215,4821545384,18,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
715,2014,2,101404,1,1,1,1,21,1,1,2,4,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,3,-2,1,2,2,2,2,2,1,-9,1,-9,7,710,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,9,999999999,99,24,240280001,2,24,240280001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,15,2,2,4500,3,2,1,3500,3,4,3,0,96,2,1,1,1,2,-2,3,2,0,3,0,48,48061,4806110768,4,2,20,2,1,1,48,48061,4806110768,20,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
716,2014,2,101404,1,1,1,1,20,1,1,2,2,2,2,-1,6,2,2,10,2,3,3,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,9,906,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,4,0,0,0,111,1,1217001,3,2,-2,1,3500,3,0,96,28,280320001,2,7,71010001,2,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,6,2,3,3500,3,1,1,3500,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,2,26,2,1,1,48,48215,4821545384,26,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
717,2014,2,101404,1,1,1,1,27,1,1,2,3,2,2,-1,6,2,2,6,1,1,1,1,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,107,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,710,1,2,2,1,1,1,2,2,2,8,6,600,3,3,236,1,1217001,3,2,-2,2,-2,-2,0,96,7,70090001,2,28,280320001,2,28,280380001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,7,2,2,500,3,1,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,7,0,-3,7,0,48,48215,4821545384,8,2,15,2,1,1,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
718,2014,2,101404,1,1,1,1,28,1,1,2,2,2,2,-1,6,2,2,8,2,8,8,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,1,108,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,10,3,2,236,1,1217001,3,2,-2,1,2500,3,0,96,28,280320001,2,28,280380001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,14,2,3,2500,3,2,1,2500,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48029,4802965000,4,2,17,2,1,1,48,48029,4802965000,17,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
719,2014,2,101404,1,1,1,1,28,1,1,2,2,2,1,4,1,1,-1,4,2,1,1,1,1,1,5,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,3,312,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,7,70090001,2,9,999999999,99,7,70090001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,20,2,2,350,3,2,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,17,2,1,1,48,48215,4821545384,17,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
720,2014,2,101404,1,1,1,1,22,1,1,2,2,2,2,-1,6,2,2,4,1,1,1,1,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,4,407,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,1,2,2,2,2,2,2,2,5,3,7,3,2,111,1,1217001,3,2,-2,2,-2,-2,0,96,24,240280001,2,7,70890001,2,5,50250001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,8,2,2,200,3,1,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,2,2014,0,0,-4,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
721,2014,2,101404,1,1,1,1,31,1,2,0,1,2,2,-1,5,2,2,5,1,3,3,2,1,3,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,4,414,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70890001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,500,3,1,2,-2,-2,-2,-2,0,96,2,2,2,-2,2,-2,5,0,-3,5,0,48,48215,4821545384,6,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2000,1,2014,0,0,-4,2,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
722,2014,2,101404,1,1,1,1,23,1,1,1,4,2,2,-1,6,2,5,4,2,2,2,2,5,8,3,8,3,-2,1,2,2,2,2,2,1,-9,1,-9,2,210,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,713,1,2,2,2,2,2,2,2,2,8,6,9,3,2,238,1,1217001,3,2,-2,2,-2,-2,0,96,7,71010001,2,24,240280001,2,24,240280001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,2,1500,3,1,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,8,4,1,1,48,48215,4821545384,8,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2004,8,2013,0,0,-4,3,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
723,2014,2,101404,1,1,1,1,20,1,1,3,3,2,2,-1,1,2,2,5,1,3,3,2,1,1,5,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,9,905,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,9,999999999,99,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,2,3,2,3500,3,1,1,2000,3,7,3,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,40,2,1,1,48,48215,4821545384,40,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,1,2014,2,2014,1,1,1,1,-3,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
724,2014,2,101404,1,1,1,1,34,1,1,2,4,2,2,-1,5,1,-1,5,3,1,1,1,1,1,1,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,7,704,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,900,3,3,236,1,1217001,3,2,-2,1,2500,3,0,96,7,70650001,2,28,280320001,2,21,210840001,1,1,3,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,4,2,3,5500,3,2,1,2500,3,7,1,0,96,2,1,1,1,2,-2,11,0,-3,11,0,48,48215,4821545384,4,2,5,4,1,1,48,48215,4821545384,5,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,10,2013,0,0,-4,2,1,9.790297402,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
