Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
1551,2014,4,291411,1,1,1,1,38,1,5,2,2,2,-1,1,1,-1,2,0,1,1,1,8,3,1,1,2,1,2,2,1,-9,1,-9,15,1501,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,200,1,2,236,4,1,1,1217001,2,-2,1,2,3,0,-3,3,3,2,-2,-2,-2,3,7,70970001,2,97,999999997,97,0,96,7,7097,70970001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,12,1,1,0,5,2,-5,1,2,1,6,2,4000,1,1,4,7,7097,70970001,2,4,4,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.15133029,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,4,2,2,2,2,1,2,2,2,2,2,2
1631,2014,3,141409,1,1,1,1,35,1,6,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,250,1,2,236,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,48,1,2,0,5,1,2,1,1,1,6,2,3000,1,1,4,7,7078,70780001,2,1,1,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20.96262309,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1635,2014,3,141409,1,1,1,1,25,1,3,3,2,2,-1,6,2,2,6,3,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,2,204,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,300,1,2,236,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,7,7040,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,24,2,-5,4,4,2,-5,1,2,1,5,2,3000,1,1,4,7,7040,70400001,2,1,2,1,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20.96262309,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642,2014,4,21412,1,1,1,1,35,1,6,2,2,2,-1,5,1,-1,6,3,2,2,1,1,1,5,1,2,1,2,2,1,-9,1,-9,1,107,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,1800,1,3,236,6,1,1,1705099,2,-2,1,2,3,0,-3,3,3,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,2,4,5,5003,50030001,2,1,2,2,2,1,2,1,2,2,2,2,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,34,1,1,5,4,1,1,-5,-5,1,24,2,5000,1,1,4,5,5003,50030001,2,2,4,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.00991814,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1643,2014,4,21412,1,1,1,1,28,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,8,809,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,350,1,2,236,4,1,1,1705099,2,-2,2,2,1,0,-3,1,3,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,24,1,2,3,4,1,2,1,1,2,12,2,3000,1,1,3,9,9016,90160001,2,1,2,2,6,2,1,0,-2,-2,1,1,2014,11,2014,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.00991814,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1693,2014,3,181409,1,1,1,1,28,1,6,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,510,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,350,1,2,236,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,27,270040001,2,0,96,30,30118,301180001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,34,1,2,0,5,2,-5,1,1,2,10,2,2000,1,1,4,30,30118,301180001,2,1,1,1,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16.40553112,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1747,2014,4,61412,1,1,1,1,20,1,3,3,2,2,-1,6,2,2,5,0,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,5,503,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,1200,1,3,236,4,1,1,1705099,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,7,71010001,2,2,3,9,9003,90030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,26,1,1,4,4,1,1,-5,-5,1,8,2,2000,1,2,3,9,9003,90030001,2,3,3,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,15.78159635,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1751,2014,4,61412,1,1,1,1,25,1,6,2,2,2,-1,6,2,2,4,0,1,1,1,1,8,1,1,2,2,2,2,1,-9,1,-9,5,512,99,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,350,1,2,236,2,1,1,1705099,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,7,71010001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999998,2,-5,51,1,2,0,5,1,1,-5,-5,2,10,2,3500,1,2,3,7,7065,70650001,2,3,3,2,3,2,1,0,-2,-2,1,1,2013,11,2014,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.78159635,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1791,2014,3,201409,1,1,1,1,39,1,6,2,2,2,-1,1,1,-1,5,3,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,104,99,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,250,1,2,236,1,1,1,1705099,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,27,270080001,2,0,96,30,30039,300390001,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20020001,2,-5,24,1,2,6,4,1,2,1,1,2,22,2,10000,1,1,3,30,30003,300030001,2,2,2,1,6,2,2,0,-2,-2,1,1,2006,9,2014,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28.25397026,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1876,2014,3,231409,1,1,1,1,25,1,6,2,2,2,-1,6,1,-1,6,2,2,2,1,1,8,5,8,2,1,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,250,1,2,236,2,1,1,1705015,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70090001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,48,1,1,0,5,1,1,-5,-5,1,10,2,2500,1,2,4,7,7065,70650001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30.28713437,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1883,2014,3,231409,1,1,1,1,22,1,6,2,2,2,-1,1,1,-1,3,1,3,3,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,107,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,300,1,2,236,1,1,1,1705016,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,3,27,270020001,2,30,300390001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,25,2,-5,0,5,1,1,-5,-5,1,11,2,2500,1,1,4,30,30039,300390001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30.28713437,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1898,2014,4,91412,1,1,1,1,31,1,3,3,2,2,-1,1,1,-1,3,1,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,7,703,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,1500,1,3,236,4,1,1,1705099,1,3,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70650001,2,27,270040001,2,0,96,7,7065,70650001,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,4000,1,2,4,27,27004,270040001,2,2,2,1,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14.30282926,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1932,2014,4,101412,1,1,1,1,26,1,6,2,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,4,405,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,300,1,2,236,2,1,1,1217001,2,-2,1,2,2,2,0,0,3,1,5000,3,4,3,7,70890001,2,7,70650001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,24,1,1,3,4,1,1,-5,-5,1,3,2,3500,1,1,4,7,7065,70650001,2,2,2,2,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.24216783,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1942,2014,3,251409,1,1,1,1,25,1,2,4,2,2,-1,6,2,2,8,0,4,4,2,1,8,1,8,2,1,2,2,1,-9,1,-9,8,803,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,200,1,2,236,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,34,1,1,0,5,1,2,1,1,1,5,2,3000,1,2,4,7,7089,70890001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.76887783,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2007,2014,4,111412,1,1,1,1,21,1,1,3,2,2,-1,5,1,-1,4,2,1,1,1,1,1,5,1,2,1,2,2,1,-9,1,-9,8,801,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,2800,1,4,236,1,1,1,1705099,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270010228,1,30,300390001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,6,2,-5,0,6,1,2,1,1,1,10,2,2000,1,2,7,30,30039,300390001,2,2,2,2,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.74627891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
2059,2014,4,131412,1,1,1,1,28,1,3,3,2,2,-1,6,2,3,6,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,8,804,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,1200,1,3,236,3,1,1,1705099,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,8,7,70890001,2,9,90140001,2,2,3,9,9007,90070001,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,6,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20020001,2,-5,25,2,-5,0,5,1,1,-5,-5,2,12,2,5000,1,1,4,28,28002,280020001,1,3,3,1,7,2,1,0,-2,-2,1,1,2013,12,2014,0,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,16.40380983,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
2063,2014,4,131412,1,1,1,1,30,1,6,2,2,2,-1,1,1,-1,5,2,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,502,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,350,1,2,236,2,1,1,1705016,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,6,27,270170001,2,27,270040001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,48,1,2,4,4,2,-5,1,2,1,1,3,2000,1,1,4,30,30039,300390001,2,2,2,1,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16.40380983,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2066,2014,3,301409,1,1,1,1,25,1,6,2,2,2,-1,6,2,2,6,2,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,8,804,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,200,1,2,236,3,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70090001,2,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,25,2,-5,0,5,1,2,1,1,1,8,2,5000,1,1,3,9,9014,90140001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9.740784101,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2101,2014,4,171412,1,1,1,1,40,1,6,2,2,2,-1,5,1,-1,5,3,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,506,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,1500,1,3,236,1,1,1,1705099,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,30,300390001,2,0,96,30,30193,301930001,2,1,2,2,2,1,1,2,2,2,2,2,2,6,2,4,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,17,2,5000,1,2,4,30,30003,300030001,2,3,3,1,6,2,1,2,2,2007,2,2,2009,12,2014,0,-2,-2,-2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,14.88090971,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
2181,2014,4,191412,1,1,1,1,24,1,2,4,2,2,-1,6,2,2,3,0,1,1,1,1,8,1,8,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,300,1,2,236,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,30,300030001,2,4,13,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,48,2,-5,0,5,1,1,-5,-5,1,10,2,2000,1,1,4,30,30003,300030001,2,3,3,2,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.41785265,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,2014,1,221401,1,1,1,1,25,1,6,2,2,1,3,1,1,-1,8,4,2,2,1,1,1,1,1,2,2,2,2,1,-9,1,-9,4,409,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,2,2,2,2,2,2,2,2,2,8,5,300,1,2,238,1,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270170001,2,97,999999997,97,0,96,27,27017,270170001,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,-2,1,-2,27,27017,270170001,2,2,2,912,466,2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,13,2,-5,0,5,1,2,1,1,1,6,2,3000,1,2,3,27,27017,270170001,2,2,1,1,3,2,2,1,1,2012,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.31412845,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
191,2014,1,111402,1,1,1,1,21,1,6,2,2,2,-1,6,2,2,8,3,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,1,2,2,2,2,2,2,2,2,8,5,1500,1,3,461,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,19,190390001,2,24,240280001,2,3,7,19,19039,190390001,2,1,2,2,2,1,1,1,2,2,2,2,2,6,2,1,1,-2,7,7089,70890001,2,2,3,611,111,2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,51,2,-5,5,4,1,2,1,1,1,3,4,2500,2,2,3,19,19039,190390001,2,2,2,1,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12.39324174,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
666,2014,3,51408,1,1,1,1,35,1,5,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,501,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,2,2,2,2,2,2,2,2,2,8,5,1800,1,3,236,2,1,1,1705016,2,-2,2,2,1,0,-3,1,6,2,-2,-2,-2,3,27,270170001,2,27,270070001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,51,2,-5,0,5,1,1,-5,-5,1,1,3,2000,1,1,3,30,30039,300390001,2,1,1,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17.71051655,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
957,2014,2,181406,1,1,1,1,22,1,2,3,2,2,-1,6,1,-1,3,1,2,2,1,1,8,5,8,2,1,2,2,1,-9,1,-9,8,813,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,2,2,2,2,2,2,2,2,2,8,6,200,1,2,238,9,1,1,1217001,2,-2,1,2,6,0,-3,4,3,2,-2,-2,-2,3,7,70090001,2,7,70650001,2,4,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,48,1,1,0,5,1,2,1,2,1,6,2,1500,1,2,3,7,7065,70650001,2,1,2,1,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.79442239,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1447,2014,3,51409,1,1,1,1,29,1,6,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,-9,1,-9,3,319,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,2,2,2,2,2,2,2,2,2,8,6,300,1,2,238,1,1,1,1705015,2,-2,1,2,6,4,4,4,3,2,-2,-2,-2,3,7,70890001,2,9,90020001,2,0,96,9,9002,90020001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,34,1,1,5,4,1,1,-5,-5,1,17,2,2000,1,1,4,24,24028,240280001,2,2,2,2,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.5800715,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
