,year,sex,age,read_write,head_house,home_dept,mex_port,trans_crossm,coyote_usd,trans_crossu,reason,fellow_trav,country,deported,first_citynew,second_citynew,long_citynew,us_entrynew,mex_port_lat,mex_port_long,us_entry_lat,us_entry_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long
1410,2017,Hombre,23,Sí,Sí,Valle,"Frontera Corozal, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",8000,Ninguno (caminando o nadando),Buscar trabajo,9,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.814734,-90.884703,25.836636,-98.370859,15.8442041,-91.984262,15.6658629,-92.0040599,16.1188865,-92.0518154
1411,2017,Hombre,27,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Valle,"El Ceibo, Tabasco","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Heroica Caborca , Sonora","Guanajuato , Guanajuato","Heroica Caborca , Sonora","Naco , Sonora",17.261546,-90.994378,31.18612,-109.885243,15.644402,-91.9866235,15.8442041,-91.984262,16.1188865,-92.0518154
1412,2017,Hombre,32,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,22,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),35000,Ninguno (caminando o nadando),Otra razón,No especificado,Guatemala,USA,"Altar , Sonora","Veracruz , Veracruz de Ignacio de la Llave","Altar , Sonora","Altar , Sonora",14.679726,-92.150326,31.093813,-111.889791,16.1188865,-92.0518154,15.8442041,-91.984262,16.1188865,-92.0518154
1413,2017,Hombre,18,Sí,Sí,Gracias a Dios,"Carmen Xhán, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,4,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Nuevo Laredo , Tamaulipas","Nuevo Laredo , Tamaulipas","Nuevo Laredo , Tamaulipas",16.043086,-91.755012,27.41546,-99.541843,15.6604331,-92.1425385,16.2299602,-92.1155691,15.6604331,-92.1425385
1414,2017,Hombre,23,Sí,Sí,La Paz,"Ciudad Hidalgo, Chiapas",Automóvil/Motocicleta particular,60000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,7,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,,,,,,
1415,2017,Hombre,25,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Cortés,"El Martillo, Tabasco",Lancha o embarcación en el río,60000,Ninguno (caminando o nadando),Buscar trabajo,10,Guatemala,USA,"Villahermosa , Tabasco","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.278333,-91.021111,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1416,2017,Hombre,18,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Atlántida,"Cuauhtémoc, Chiapas",Autobús o camioneta,4000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,1,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Oaxaca de Juárez , Oaxaca","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",15.665483,-92.003579,26.03106,-98.289915,16.2299602,-92.1155691,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
1417,2017,Hombre,20,Sí,No,22,"Cuauhtémoc, Chiapas",Autobús o camioneta,70000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,12,Guatemala,USA,"Villahermosa , Tabasco","Heróica Puebla de Zaragoza , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1418,2017,Hombre,38,Sí,Sí,La Paz,"Unión Juárez, Chiapas",Autobús o camioneta,12000,Ninguno (caminando o nadando),Buscar trabajo,9,Guatemala,USA,"Chiapa de Corzo , Chiapas","Heróica Puebla de Zaragoza , Puebla","Altar , Sonora","Altar , Sonora",15.071193,-92.091311,31.093813,-111.889791,28.4854458,-105.7820674,27.4827729,-109.930367,14.9055599,-92.26342059999999
1419,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Atlántida,"Cuauhtémoc, Chiapas",Automóvil/Motocicleta particular,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,4,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Chihuahua , Chihuahua","Altar , Sonora","Altar , Sonora",15.665483,-92.003579,31.093813,-111.889791,14.9055599,-92.26342059999999,17.472665,-91.425051,17.472665,-91.425051
1420,2017,Hombre,31,Sí,Sí,22,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,35000,Ninguno (caminando o nadando),Buscar trabajo,28,Guatemala,USA,"Altar , Sonora","Reynosa , Tamaulipas","Altar , Sonora","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,16.7516009,-93.1029939,14.9055599,-92.26342059999999,16.7516009,-93.1029939
1421,2017,Hombre,19,Sí,No,Cortés,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Monterrey , Nuevo León","Mexicali , Baja California","Mexicali , Baja California","Mexicali , Baja California",14.679726,-92.150326,32.62007,-115.44407,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.6796279,-92.1525959
1422,2017,Hombre,48,Sí,Sí,22,"Carmen Xhán, Chiapas",Autobús o camioneta,8500,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Altar , Sonora","Heróica Puebla de Zaragoza , Puebla","Altar , Sonora","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,15.6851709,-93.2122536,16.2371385,-93.8986279,16.2371385,-93.8986279
1423,2017,Hombre,38,Sí,Sí,La Paz,"Unión Juárez, Chiapas",Autobús o camioneta,65000,Ninguno (caminando o nadando),Buscar trabajo,10,Guatemala,USA,"Altar , Sonora","Veracruz , Veracruz de Ignacio de la Llave","Altar , Sonora","Altar , Sonora",15.071193,-92.091311,31.093813,-111.889791,24.8090649,-107.3940117,23.2494148,-106.4111425,23.2494148,-106.4111425
1425,2017,Hombre,18,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Islas de la Bahía,"El Ceibo, Tabasco",Autobús o camioneta,50000,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Reynosa , Tamaulipas","Villahermosa , Tabasco","Villahermosa , Tabasco","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.7516009,-93.1029939
1426,2017,Mujer,30,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),35000,Ninguno (caminando o nadando),Buscar trabajo,7,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Altar , Sonora","Altar , Sonora","Altar , Sonora",15.665483,-92.003579,31.093813,-111.889791,16.7516009,-93.1029939,17.989456,-92.9475061,17.989456,-92.9475061
1427,2017,Hombre,19,Sí,No,20,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),70000,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Ciudad Miguel Alemán , Tamaulipas","Monterrey , Nuevo León","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",14.679726,-92.150326,26.03106,-98.289915,14.9055599,-92.26342059999999,17.0731842,-96.7265889,18.1344779,-94.4589858
1429,2017,Hombre,20,Sí,No,Ocotepeque,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,38,Guatemala,USA,"Altar , Sonora","Heróica Puebla de Zaragoza , Puebla","Altar , Sonora","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,14.9055599,-92.26342059999999,15.0163243,-92.38908430000001,14.9055599,-92.26342059999999
1430,2017,Hombre,18,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,La Paz,"Talismán, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Altar , Sonora","Altar , Sonora","Altar , Sonora",14.962768,-92.148176,31.093813,-111.889791,14.9055599,-92.26342059999999,19.173773,-96.1342241,14.9055599,-92.26342059999999
1431,2017,Hombre,35,Sí,Sí,Ocotepeque,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,17.472665,-91.425051,19.173773,-96.1342241,17.949192,-94.91459739999999
1432,2017,Hombre,31,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Santa Bárbara,"El Martillo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Veracruz , Veracruz de Ignacio de la Llave","Juárez , Chihuahua","Juárez , Chihuahua","Juárez , Chihuahua",17.278333,-91.021111,31.452227,-106.449726,14.9055599,-92.26342059999999,16.0869461,-93.7612856,16.2371385,-93.8986279
1433,2017,Hombre,22,Sí,No,La Paz,"Unión Juárez, Chiapas",Automóvil/Motocicleta particular,70000,Ninguno (caminando o nadando),Buscar trabajo,30,Guatemala,USA,"Ciudad Miguel Alemán , Tamaulipas","Monterrey , Nuevo León","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",15.071193,-92.091311,26.03106,-98.289915,15.6604331,-92.1425385,17.472665,-91.425051,15.6604331,-92.1425385
1434,2017,Hombre,23,Sí,Sí,La Paz,"Carmen Xhán, Chiapas",Autobús o camioneta,60000,Ninguno (caminando o nadando),Buscar trabajo,4,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Monterrey , Nuevo León","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",16.043086,-91.755012,26.03106,-98.289915,14.9055599,-92.26342059999999,15.4414006,-92.8949959,15.4414006,-92.8949959
1435,2017,Hombre,18,Sí,No,Francisco Morazán,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,4,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Oaxaca de Juárez , Oaxaca","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.7369928,-92.63759879999999,17.989456,-92.9475061,17.989456,-92.9475061
1436,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Santa Bárbara,"Carmen Xhán, Chiapas",Autobús o camioneta,65000,Lancha o embarcación en el río,Buscar trabajo,4,Guatemala,USA,"Veracruz , Veracruz de Ignacio de la Llave","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.2299602,-92.1155691,17.5229209,-91.9872616,17.5229209,-91.9872616
1437,2017,Hombre,19,Sí,No,20,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,19.173773,-96.1342241,19.173773,-96.1342241
1438,2017,Hombre,39,Sí,Sí,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),5000,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
1439,2017,Hombre,25,Sí,No,22,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,70000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,18,Guatemala,USA,"Reynosa , Tamaulipas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,15.6604331,-92.1425385,17.5229209,-91.9872616,17.5229209,-91.9872616
1440,2017,Hombre,25,Sí,No,Ocotepeque,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,7000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,Ninguna,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1441,2017,Hombre,18,Sí,No,Ocotepeque,"Nuevo Orizaba, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,6,Guatemala,USA,"Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.082816,-90.63267,25.836636,-98.370859,17.5229209,-91.9872616,17.7118029,-92.01331669999999,17.7118029,-92.01331669999999
1442,2017,Hombre,19,Sí,No,La Paz,"Unión Juárez, Chiapas",Autobús o camioneta,No responde,Lancha o embarcación en el río,Buscar trabajo,5,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.071193,-92.091311,25.836636,-98.370859,22.1564699,-100.9855409,16.2371385,-93.8986279,22.1564699,-100.9855409
1443,2017,Hombre,33,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Francisco Morazán,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,75000,Ninguno (caminando o nadando),Buscar trabajo,11,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Monterrey , Nuevo León","Nuevo Laredo , Tamaulipas","Nuevo Laredo , Tamaulipas",16.043086,-91.755012,27.41546,-99.541843,15.4414006,-92.8949959,15.6851709,-93.2122536,17.0731842,-96.7265889
1444,2017,Hombre,21,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Intubucá,"Carmen Xhán, Chiapas",Automóvil/Motocicleta particular,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Trabajar,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Chiapa de Corzo , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.7516009,-93.1029939,16.2371385,-93.8986279,16.2371385,-93.8986279
1445,2017,Hombre,29,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Valle,"El Ceibo, Tabasco",Autobús o camioneta,6500,Ninguno (caminando o nadando),Trabajar,Ninguna,Guatemala,USA,"Agua Prieta , Sonora","Veracruz , Veracruz de Ignacio de la Llave","Agua Prieta , Sonora","Agua Prieta , Sonora",17.261546,-90.994378,31.3277755,-109.5489617,16.2371385,-93.8986279,17.989456,-92.9475061,17.989456,-92.9475061
1446,2017,Hombre,50,No,Sí,Ocotepeque,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),58000,Ninguno (caminando o nadando),Buscar trabajo,3,Guatemala,USA,"Tapachula de Córdova y Ordóñez , Chiapas","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora","San Luis Río Colorado , Sonora",15.665483,-92.003579,32.206599,-115.005363,17.5229209,-91.9872616,19.173773,-96.1342241,19.173773,-96.1342241
1447,2017,Hombre,24,Sí,Sí,Lempira,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),15000,Ninguno (caminando o nadando),Buscar trabajo,14,Guatemala,USA,"Altar , Sonora","Monterrey , Nuevo León","Altar , Sonora","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,14.9055599,-92.26342059999999,19.173773,-96.1342241,19.173773,-96.1342241
1448,2017,Hombre,41,No,Sí,Valle,"Frontera Corozal, Chiapas",Ninguno (caminando o nadando),2800,Ninguno (caminando o nadando),Buscar trabajo,9,Guatemala,USA,"Villahermosa , Tabasco","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza",16.814734,-90.884703,28.70196,-100.521922,14.9055599,-92.26342059999999,16.7516009,-93.1029939,19.173773,-96.1342241
1449,2017,Hombre,25,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Valle,"Frontera Corozal, Chiapas",Ninguno (caminando o nadando),7000,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Heroica Matamoros , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Heroica Matamoros , Tamaulipas","Heroica Matamoros , Tamaulipas",16.814734,-90.884703,25.554056,-97.491149,14.9055599,-92.26342059999999,14.9374337,-92.1671288,14.9055599,-92.26342059999999
1450,2017,Hombre,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Gracias a Dios,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Arriaga , Chiapas","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza",15.665483,-92.003579,28.70196,-100.521922,16.7021616,-93.0081378,17.0731842,-96.7265889,17.0731842,-96.7265889
1451,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Choluteca,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Piedras Negras , Coahuila de Zaragoza","Saltillo , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza","Piedras Negras , Coahuila de Zaragoza",14.679726,-92.150326,28.70196,-100.521922,16.2371385,-93.8986279,17.0731842,-96.7265889,17.0731842,-96.7265889
1452,2017,Hombre,27,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Atlántida,"El Ceibo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Villahermosa , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,16.2371385,-93.8986279
1453,2017,Hombre,28,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Gracias a Dios,"Talismán, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",75000,Ninguno (caminando o nadando),Buscar trabajo,2,Guatemala,USA,"Ciudad Miguel Alemán , Tamaulipas","Heróica Puebla de Zaragoza , Puebla","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",14.962768,-92.148176,26.03106,-98.289915,15.6604331,-92.1425385,19.173773,-96.1342241,15.6604331,-92.1425385
1454,2017,Hombre,36,Sí,Sí,Olancho,"Frontera Corozal, Chiapas",Lancha o embarcación en el río,50000,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Reynosa , Tamaulipas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.814734,-90.884703,25.836636,-98.370859,15.6604331,-92.1425385,17.5229209,-91.9872616,19.173773,-96.1342241
1455,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Lempira,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),54000,Ninguno (caminando o nadando),Trabajar,6,Guatemala,USA,"Juárez , Chihuahua","Agua Prieta , Sonora","Juárez , Chihuahua","Juárez , Chihuahua",16.043086,-91.755012,31.452227,-106.449726,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1456,2017,Hombre,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,La Paz,"Carmen Xhán, Chiapas",Autobús o camioneta,50000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,6,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Aguascalientes , Aguascalientes","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",16.043086,-91.755012,26.03106,-98.289915,14.9055599,-92.26342059999999,15.6604331,-92.1425385,15.6604331,-92.1425385
1457,2017,Hombre,26,Sí,No,Francisco Morazán,"Cuauhtémoc, Chiapas",Autobús o camioneta,60000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,10,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","San Pedro Totoltepec , México","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1458,2017,Hombre,18,Sí,No,Valle,"El Ceibo, Tabasco",Autobús o camioneta,8000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,5,Guatemala,USA,"Villahermosa , Tabasco","San Luis Potosí , San Luis Potosí","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,17.5229209,-91.9872616,16.9087258,-92.0943351,16.9087258,-92.0943351
1460,2017,Hombre,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,El Paraíso,"Cuauhtémoc, Chiapas",Autobús o camioneta,65000,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Veracruz , Veracruz de Ignacio de la Llave","Altar , Sonora","Altar , Sonora",15.665483,-92.003579,31.093813,-111.889791,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616
1461,2017,Hombre,24,Sí,Sí,La Paz,"Talismán, Chiapas",Autobús o camioneta,55000,Ninguno (caminando o nadando),Buscar trabajo,5,Guatemala,USA,"Veracruz , Veracruz de Ignacio de la Llave","Celaya , Guanajuato","Altar , Sonora","Altar , Sonora",14.962768,-92.148176,31.093813,-111.889791,17.5229209,-91.9872616,17.472665,-91.425051,17.472665,-91.425051
1462,2017,Hombre,53,Sí,Sí,Ocotepeque,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,Ninguna,Guatemala,USA,"Comitán de Domínguez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,,,,,,
1463,2017,Mujer,35,Sí,No,Valle,"El Martillo, Tabasco",Ninguno (caminando o nadando),90000,Ninguno (caminando o nadando),Buscar trabajo,21,Guatemala,USA,"Reynosa , Tamaulipas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.278333,-91.021111,25.836636,-98.370859,16.7516009,-93.1029939,17.989456,-92.9475061,17.989456,-92.9475061
1464,2017,Hombre,20,Sí,No,Gracias a Dios,"Carmen Xhán, Chiapas",Ninguno (caminando o nadando),60000,Ninguno (caminando o nadando),Buscar trabajo,18,Guatemala,USA,"Tuxtla Gutiérrez , Chiapas","Heróica Puebla de Zaragoza , Puebla","Heróica Puebla de Zaragoza , Puebla","Altar , Sonora",16.043086,-91.755012,31.093813,-111.889791,14.9055599,-92.26342059999999,29.0729673,-110.9559192,29.0729673,-110.9559192
1465,2017,Hombre,27,Sí,Sí,Intubucá,"Cuauhtémoc, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,8,Guatemala,USA,"Heróica Puebla de Zaragoza , Puebla","Altar , Sonora","Altar , Sonora","Altar , Sonora",15.665483,-92.003579,31.093813,-111.889791,,,,,,
1467,2017,Hombre,27,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Santa Bárbara,"El Ceibo, Tabasco",Ninguno (caminando o nadando),60000,Ninguno (caminando o nadando),Buscar trabajo,14,Guatemala,USA,"Villahermosa , Tabasco","Monterrey , Nuevo León","Monterrey , Nuevo León","Nuevo Laredo , Tamaulipas",17.261546,-90.994378,27.41546,-99.541843,15.137663,-92.46591889999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1469,2017,Mujer,34,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,19,"Cuauhtémoc, Chiapas",Automóvil/Motocicleta particular,32000,Ninguno (caminando o nadando),Buscar trabajo,14,Guatemala,USA,"Oaxaca de Juárez , Oaxaca","Ciudad Miguel Alemán , Tamaulipas","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",15.665483,-92.003579,26.03106,-98.289915,14.9055599,-92.26342059999999,16.2371385,-93.8986279,19.173773,-96.1342241
1470,2017,Hombre,28,Sí,No,Ocotepeque,"El Ceibo, Tabasco",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,Guatemala,USA,"Villahermosa , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.261546,-90.994378,25.836636,-98.370859,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,15.137663,-92.46591889999999
1471,2017,Hombre,20,Sí,No,La Paz,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Buscar trabajo,10,Guatemala,USA,"Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,16.0869461,-93.7612856,14.9055599,-92.26342059999999
