,year,sex,age,read_write,head_house,home_dept,mex_port,fellow_travs,trans_crossm,coyote_usd,country,deported,first_citynew,second_citynew,long_citynew,deported_place,mex_port_lat,mex_port_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long,deported_lat,deported_long
1570,2017,Hombre,40,Aprobó de básicos-secundaria en adelante,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Ciudad Hidalgo , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1571,2017,Hombre,22,Aprobó de básicos-secundaria en adelante,No,Santa Bárbara,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Cárdenas , Tabasco","Oaxaca de Juárez , Oaxaca","Veracruz , Veracruz de Ignacio de la Llave","Reynosa, Tamaulipas",17.261546,-90.994378,18.0012067,-93.37323390000002,17.0731842,-96.7265889,19.173773,-96.1342241,26.0508406,-98.29789509999999
1572,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Ciudad Hidalgo , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1573,2017,Mujer,45,No,No,La Paz,"Talismán, Chiapas",3,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Huehuetán , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Huehuetán, Chiapas",14.962768,-92.148176,14.9055599,-92.26342059999999,15.0163243,-92.38908430000001,14.9055599,-92.26342059999999,15.0163243,-92.38908430000001
1574,2017,Hombre,47,Sí,Sí,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,14.9055599,-92.26342059999999,16.2371385,-93.8986279
1575,2017,Hombre,18,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Monterrey , Nuevo León","San Luis Potosí , San Luis Potosí","Monterrey , Nuevo León","Monterrey, Nuevo León",15.665483,-92.003579,25.6866142,-100.3161126,22.1564699,-100.9855409,25.6866142,-100.3161126,25.6866142,-100.3161126
1576,2017,Hombre,30,No,Sí,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Oaxaca de Juárez , Oaxaca","San Pedro Tapanatepec , Oaxaca","Monterrey, Nuevo León",14.679726,-92.150326,14.9055599,-92.26342059999999,17.0731842,-96.7265889,16.3693859,-94.1944784,25.6866142,-100.3161126
1577,2017,Hombre,35,Sí,Sí,La Paz,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Palenque , Chiapas","Villahermosa , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",17.261546,-90.994378,17.5229209,-91.9872616,17.989456,-92.9475061,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1578,2017,Hombre,22,Aprobó de básicos-secundaria en adelante,No,Cortés,"Talismán, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Arriaga, Chiapas",14.962768,-92.148176,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2371385,-93.8986279
1580,2017,Hombre,28,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Frontera Comalapa , Chiapas","Comitán de Domínguez , Chiapas","Tuxtla Gutiérrez, Chiapas",15.665483,-92.003579,16.7516009,-93.1029939,15.6604331,-92.1425385,16.2299602,-92.1155691,16.7516009,-93.1029939
1581,2017,Hombre,18,Sí,No,La Paz,"Talismán, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Palenque , Chiapas","Arriaga , Chiapas","Palenque, Chiapas",14.962768,-92.148176,16.2371385,-93.8986279,17.5229209,-91.9872616,16.2371385,-93.8986279,17.5229209,-91.9872616
1582,2017,Hombre,28,Aprobó de básicos-secundaria en adelante,No,Yoro,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Cárdenas , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",17.261546,-90.994378,18.0012067,-93.37323390000002,17.472665,-91.425051,17.472665,-91.425051,17.472665,-91.425051
1583,2017,Hombre,29,Sí,Sí,Choluteca,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tenosique de Pino Suárez , Tabasco","Cárdenas , Tabasco","Cárdenas , Tabasco","Cárdenas, Tabasco",17.261546,-90.994378,17.472665,-91.425051,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
1584,2017,Hombre,27,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Valente Díaz , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,16.7516009,-93.1029939,17.949192,-94.91459739999999,19.1719732,-96.22166779999999,17.949192,-94.91459739999999
1585,2017,Hombre,38,Aprobó de básicos-secundaria en adelante,Sí,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Comitán de Domínguez , Chiapas","Tuxtla Gutiérrez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,16.2299602,-92.1155691,16.7516009,-93.1029939,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1586,2017,Hombre,45,Sí,Sí,Atlántida,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Emiliano Zapata , Tabasco","Monterrey , Nuevo León","Monterrey , Nuevo León","Monterrey, Nuevo León",17.261546,-90.994378,17.795556,-91.77666699999999,25.6866142,-100.3161126,25.6866142,-100.3161126,25.6866142,-100.3161126
1587,2017,Hombre,18,Sí,No,Gracias a Dios,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tenosique de Pino Suárez , Tabasco","San Luis Potosí , San Luis Potosí","San Luis Potosí , San Luis Potosí","San Luis Potosí, San Luis Potosí",15.665483,-92.003579,17.472665,-91.425051,22.1564699,-100.9855409,22.1564699,-100.9855409,22.1564699,-100.9855409
1588,2017,Hombre,38,Sí,Sí,Gracias a Dios,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Cárdenas , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",14.679726,-92.150326,18.0012067,-93.37323390000002,17.949192,-94.91459739999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1589,2017,Hombre,32,Sí,Sí,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Coatzacoalcos , Veracruz de Ignacio de la Llave","Villahermosa , Tabasco","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,18.1344779,-94.4589858,17.989456,-92.9475061,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1590,2017,Hombre,28,Aprobó de básicos-secundaria en adelante,Sí,Francisco Morazán,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Oaxaca de Juárez , Oaxaca","Tapachula de Córdova y Ordóñez , Chiapas","Oaxaca de Juárez, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,17.0731842,-96.7265889,14.9055599,-92.26342059999999,17.0731842,-96.7265889
1591,2017,Hombre,18,Sí,No,Francisco Morazán,"Cuauhtémoc, Chiapas",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Tuxtla Gutiérrez , Chiapas","Guadalajara , Jalisco","Guadalajara, Jalisco",15.665483,-92.003579,16.2371385,-93.8986279,16.7516009,-93.1029939,20.6596988,-103.3496092,20.6596988,-103.3496092
1592,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Ciudad Hidalgo , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
1593,2017,Mujer,19,Sí,No,Francisco Morazán,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),55000,Guatemala,Mexico,"Veracruz , Veracruz de Ignacio de la Llave","Oaxaca de Juárez , Oaxaca","Heróica Puebla de Zaragoza , Puebla","Guadalajara, Jalisco",15.665483,-92.003579,19.173773,-96.1342241,17.0731842,-96.7265889,19.0414398,-98.2062727,20.6596988,-103.3496092
1594,2017,Hombre,20,No,No,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Arriaga , Chiapas","Puebla, Puebla",14.679726,-92.150326,14.9055599,-92.26342059999999,19.173773,-96.1342241,16.2371385,-93.8986279,19.0414398,-98.2062727
1595,2017,Hombre,25,Sí,Sí,Copan,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"San Cristóbal de las Casas , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Acayucan , Veracruz de Ignacio de la Llave","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,16.7369928,-92.63759879999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999,17.949192,-94.91459739999999
1596,2017,Hombre,44,Sí,Sí,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Heróica Puebla de Zaragoza , Puebla","Tijuana, Baja California",14.679726,-92.150326,14.9055599,-92.26342059999999,16.7516009,-93.1029939,19.0414398,-98.2062727,32.5149469,-117.0382471
1597,2017,Hombre,26,Sí,Sí,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Chahuites, Oaxaca",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2865309,-94.1929799
1598,2017,Hombre,25,Sí,No,Santa Bárbara,"Carmen Xhán, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Comitán de Domínguez , Chiapas","Chiapa de Corzo , Chiapas","Comitán de Domínguez , Chiapas","Comitán de Domínguez, Chiapas",16.043086,-91.755012,16.2299602,-92.1155691,16.7021616,-93.0081378,16.2299602,-92.1155691,16.2299602,-92.1155691
1599,2017,Hombre,38,Aprobó de básicos-secundaria en adelante,Sí,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Huixtla , Chiapas","Huixtla , Chiapas","Tapachula, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,15.137663,-92.46591889999999,14.9055599,-92.26342059999999
1600,2017,Hombre,23,Aprobó de básicos-secundaria en adelante,No,Santa Bárbara,"Carmen Xhán, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Palenque , Chiapas","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",16.043086,-91.755012,17.5229209,-91.9872616,17.472665,-91.425051,17.472665,-91.425051,17.472665,-91.425051
1601,2017,Hombre,18,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Arriaga, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,16.2371385,-93.8986279
1602,2017,Mujer,45,Sí,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",2,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Huixtla , Chiapas","Tapachula de Córdova y Ordóñez , Chiapas","Huixtla, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,14.9055599,-92.26342059999999,15.137663,-92.46591889999999
1603,2017,Hombre,21,Aprobó de básicos-secundaria en adelante,No,Yoro,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Huixtla , Chiapas","Monterrey , Nuevo León","Monterrey, Nuevo León",14.679726,-92.150326,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,25.6866142,-100.3161126,25.6866142,-100.3161126
1604,2017,Hombre,20,Aprobó de básicos-secundaria en adelante,No,Ocotepeque,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Tapachula de Córdova y Ordóñez , Chiapas","Veracruz, Veracruz de Ignacio de la Llave",15.665483,-92.003579,14.9055599,-92.26342059999999,19.173773,-96.1342241,14.9055599,-92.26342059999999,19.173773,-96.1342241
1605,2017,Hombre,22,Sí,No,Valle,"El Martillo, Tabasco",2,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tenosique de Pino Suárez , Tabasco","Escárcega , Campeche","Villahermosa , Tabasco","Tenosique, Tabasco",17.278333,-91.021111,17.472665,-91.425051,18.6101834,-90.7390245,17.989456,-92.9475061,17.472665,-91.425051
1606,2017,Hombre,25,Sí,Sí,Lempira,"Carmen Xhán, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Villaflores , Chiapas","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",16.043086,-91.755012,16.2329693,-93.2734517,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
1607,2017,Mujer,24,Sí,No,Lempira,"Carmen Xhán, Chiapas",1,Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Nanchital de Lázaro Cárdenas del Río , Veracruz de Ignacio de la Llave","Arriaga , Chiapas","Cárdenas, Tabasco",16.043086,-91.755012,16.2371385,-93.8986279,18.0714575,-94.40829130000002,16.2371385,-93.8986279,18.0012067,-93.37323390000002
1608,2017,Mujer,30,Aprobó de básicos-secundaria en adelante,No,Gracias a Dios,"Ciudad Hidalgo, Chiapas",1,"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Chiapa de Corzo , Chiapas","Tampico , Tamaulipas","Tampico, Tamaulipas",14.679726,-92.150326,16.2371385,-93.8986279,16.7021616,-93.0081378,22.2331041,-97.861099,22.2331041,-97.861099
1610,2017,Hombre,19,Aprobó de básicos-secundaria en adelante,No,Yoro,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Arriaga , Chiapas","San Pedro Tapanatepec , Oaxaca","San Pedro Tapanatepec, Oaxaca",17.261546,-90.994378,16.7516009,-93.1029939,16.2371385,-93.8986279,16.3693859,-94.1944784,16.3693859,-94.1944784
1611,2017,Hombre,36,Aprobó de básicos-secundaria en adelante,Sí,Cortés,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Pijijiapan , Chiapas","Pijijiapan , Chiapas","Tenosique, Tabasco",17.261546,-90.994378,16.7516009,-93.1029939,15.6851709,-93.2122536,15.6851709,-93.2122536,17.472665,-91.425051
1612,2017,Hombre,20,Sí,No,La Paz,"Talismán, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Cárdenas , Tabasco","Cárdenas , Tabasco","Cárdenas, Tabasco",14.962768,-92.148176,16.2371385,-93.8986279,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002,18.0012067,-93.37323390000002
1613,2017,Hombre,20,Sí,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Arriaga , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez , Chiapas","Tuxtla Gutiérrez, Chiapas",14.679726,-92.150326,16.2371385,-93.8986279,16.7516009,-93.1029939,16.7516009,-93.1029939,16.7516009,-93.1029939
1614,2017,Hombre,48,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",15.665483,-92.003579,16.7516009,-93.1029939,17.472665,-91.425051,17.472665,-91.425051,17.472665,-91.425051
1615,2017,Hombre,22,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"San Cristóbal de las Casas , Chiapas","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",15.665483,-92.003579,16.7369928,-92.63759879999999,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
1616,2017,Hombre,32,Sí,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tuxtla Gutiérrez , Chiapas","Tenosique de Pino Suárez , Tabasco","Tenosique de Pino Suárez , Tabasco","Tenosique, Tabasco",14.679726,-92.150326,16.7516009,-93.1029939,17.472665,-91.425051,17.472665,-91.425051,17.472665,-91.425051
1617,2017,Hombre,45,Sí,Sí,Atlántida,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Palenque , Chiapas","Palenque , Chiapas","Palenque, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616,17.5229209,-91.9872616
1618,2017,Hombre,27,Sí,Sí,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Comitán de Domínguez , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Comitán de Domínguez , Chiapas","Acayucan, Veracruz de Ignacio de la Llave",15.665483,-92.003579,16.2299602,-92.1155691,17.949192,-94.91459739999999,16.2299602,-92.1155691,17.949192,-94.91459739999999
1619,2017,Hombre,26,Sí,Sí,22,"El Ceibo, Tabasco",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Cárdenas , Tabasco","Villahermosa , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",17.261546,-90.994378,18.0012067,-93.37323390000002,17.989456,-92.9475061,17.989456,-92.9475061,17.9915076,-92.9344412
1620,2017,Hombre,23,Sí,No,Lempira,"Cuauhtémoc, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Comitán de Domínguez , Chiapas","Palenque , Chiapas","Villahermosa , Tabasco","Centro, Tabasco",15.665483,-92.003579,16.2299602,-92.1155691,17.5229209,-91.9872616,17.989456,-92.9475061,17.9915076,-92.9344412
1621,2017,Mujer,19,Aprobó de básicos-secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Oaxaca de Juárez , Oaxaca","Coatzacoalcos , Veracruz de Ignacio de la Llave","Coatzacoalcos, Veracruz de Ignacio de la Llave",14.679726,-92.150326,14.9055599,-92.26342059999999,17.0731842,-96.7265889,18.1344779,-94.4589858,18.1344779,-94.4589858
1622,2017,Hombre,No especificado,Sí,No,Valle,"Frontera Corozal, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Palenque , Chiapas","Villahermosa , Tabasco","Palenque , Chiapas","Centro, Tabasco",16.814734,-90.884703,17.5229209,-91.9872616,17.989456,-92.9475061,17.5229209,-91.9872616,17.9915076,-92.9344412
1623,2017,Hombre,24,Aprobó de básicos-secundaria en adelante,Sí,Intubucá,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Palenque , Chiapas","Palenque , Chiapas","Palenque, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,17.5229209,-91.9872616,17.5229209,-91.9872616,17.5229209,-91.9872616
1624,2017,Hombre,22,Sí,Sí,La Paz,"Talismán, Chiapas",En este viaje iba solo(a),Ninguno (caminando o nadando),En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Huixtla , Chiapas","Centro, Tabasco",14.962768,-92.148176,14.9055599,-92.26342059999999,16.7516009,-93.1029939,15.137663,-92.46591889999999,17.9915076,-92.9344412
1627,2017,Hombre,18,Sí,No,La Paz,"Ciudad Hidalgo, Chiapas",En este viaje iba solo(a),"Balsas (cámaras de llanta, tambos, maderos)",En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Tapachula de Córdova y Ordóñez , Chiapas","Arriaga , Chiapas","Arriaga , Chiapas","Palenque, Chiapas",14.679726,-92.150326,14.9055599,-92.26342059999999,16.2371385,-93.8986279,16.2371385,-93.8986279,17.5229209,-91.9872616
1629,2017,Hombre,21,Sí,No,Olancho,"El Ceibo, Tabasco",En este viaje iba solo(a),Autobús o camioneta,En este viaje no contrató alguna persona que lo guiara en su tránsito por México,Guatemala,Mexico,"Villahermosa , Tabasco","Cárdenas , Tabasco","Villahermosa , Tabasco","Centro, Tabasco",17.261546,-90.994378,17.989456,-92.9475061,18.0012067,-93.37323390000002,17.989456,-92.9475061,17.9915076,-92.9344412
